,Year,StateAbbr,StateDesc,CityName,GeographicLevel,UniqueID,DataValueTypeID,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,PopulationCount,GeoLocation,CityFIPS,TractFIPS
9561,2016,CA,California,Los Angeles,Census Tract,0644000-06037273402,CrdPrv,10.0,8.9,11.4,"3,172","(33.9919284133, -118.478942289)",644000.0,6037273402.0
9584,2016,CA,California,Los Angeles,Census Tract,0644000-06037117404,CrdPrv,11.2,10.4,12.1,"4,279","(34.2284789036, -118.479076976)",644000.0,6037117404.0
9597,2016,CA,California,Los Angeles,Census Tract,0644000-06037265201,CrdPrv,11.8,10.2,13.3,"2,608","(34.0668274567, -118.43640913)",644000.0,6037265201.0
9607,2016,CA,California,Los Angeles,Census Tract,0644000-06037124201,CrdPrv,11.8,10.7,12.9,"3,506","(34.1848664913, -118.374676344)",644000.0,6037124201.0
9620,2016,CA,California,Los Angeles,Census Tract,0644000-06037190201,CrdPrv,14.3,12.8,16.1,"2,870","(34.1033578486, -118.329713994)",644000.0,6037190201.0
9649,2016,CA,California,Los Angeles,Census Tract,0644000-06037141201,CrdPrv,10.5,9.3,11.9,"3,707","(34.1527266657, -118.442434782)",644000.0,6037141201.0
9670,2016,CA,California,Los Angeles,Census Tract,0644000-06037139701,CrdPrv,8.2,7.2,9.5,"4,920","(34.1573447914, -118.495720434)",644000.0,6037139701.0
9700,2016,CA,California,Los Angeles,Census Tract,0644000-06037216200,CrdPrv,10.6,9.7,11.5,"4,911","(34.0571243564, -118.348241469)",644000.0,6037216200.0
9707,2016,CA,California,Los Angeles,Census Tract,0644000-06037113212,CrdPrv,9.8,9.0,10.8,"3,069","(34.2606868654, -118.602431196)",644000.0,6037113212.0
9734,2016,CA,California,Los Angeles,Census Tract,0644000-06037275311,CrdPrv,8.8,8.0,9.6,"4,993","(33.9884440083, -118.423301212)",644000.0,6037275311.0
9769,2016,CA,California,Los Angeles,Census Tract,0644000-06037106403,CrdPrv,13.6,12.0,15.2,"3,825","(34.3060186758, -118.441274239)",644000.0,6037106403.0
9806,2016,CA,California,Los Angeles,Census Tract,0644000-06037221810,CrdPrv,16.6,14.4,18.9,"2,773","(34.0306567709, -118.29230148)",644000.0,6037221810.0
9829,2016,CA,California,Los Angeles,Census Tract,0644000-06037203900,CrdPrv,14.6,12.9,16.3,"2,944","(34.0333782316, -118.194484335)",644000.0,6037203900.0
9830,2016,CA,California,Los Angeles,Census Tract,0644000-06037211500,CrdPrv,10.0,9.0,11.1,"4,355","(34.0724565114, -118.315259565)",644000.0,6037211500.0
9853,2016,CA,California,Los Angeles,Census Tract,0644000-06037205110,CrdPrv,18.1,15.9,20.2,"3,766","(34.0245058909, -118.214298604)",644000.0,6037205110.0
9868,2016,CA,California,Los Angeles,Census Tract,0644000-06037127220,CrdPrv,15.0,13.6,16.5,"4,931","(34.2047823866, -118.453126377)",644000.0,6037127220.0
9882,2016,CA,California,Los Angeles,Census Tract,0644000-06037128702,CrdPrv,9.6,8.6,10.7,"5,639","(34.1602038841, -118.439892113)",644000.0,6037128702.0
9957,2016,CA,California,Los Angeles,Census Tract,0644000-06037139402,CrdPrv,9.9,8.7,11.2,"2,851","(34.167764734, -118.551778402)",644000.0,6037139402.0
9976,2016,CA,California,Los Angeles,Census Tract,0644000-06037221210,CrdPrv,15.3,13.5,17.1,"3,300","(34.0436623654, -118.302863246)",644000.0,6037221210.0
10018,2016,CA,California,Los Angeles,Census Tract,0644000-06037222200,CrdPrv,16.0,14.9,17.1,"3,965","(34.0309166827, -118.302415601)",644000.0,6037222200.0
10021,2016,CA,California,Los Angeles,Census Tract,0644000-06037212702,CrdPrv,8.6,8.0,9.2,"3,635","(34.0585146933, -118.326190656)",644000.0,6037212702.0
10023,2016,CA,California,Los Angeles,Census Tract,0644000-06037186100,CrdPrv,9.6,8.9,10.4,"4,715","(34.1284623707, -118.229981933)",644000.0,6037186100.0
10029,2016,CA,California,Los Angeles,Census Tract,0644000-06037199202,CrdPrv,13.9,12.4,15.4,"3,031","(34.0812836694, -118.203295008)",644000.0,6037199202.0
10053,2016,CA,California,Los Angeles,Census Tract,0644000-06037119002,CrdPrv,12.8,11.3,14.4,"7,210","(34.24589255, -118.428110725)",644000.0,6037119002.0
10104,2016,CA,California,Los Angeles,Census Tract,0644000-06037185204,CrdPrv,9.6,8.5,10.7,"2,091","(34.1029039691, -118.22325996)",644000.0,6037185204.0
10189,2016,CA,California,Los Angeles,Census Tract,0644000-06037272301,CrdPrv,10.5,9.4,11.6,"2,941","(34.0050156012, -118.422240408)",644000.0,6037272301.0
10205,2016,CA,California,Los Angeles,Census Tract,0644000-06037186202,CrdPrv,10.5,9.6,11.6,"1,974","(34.1200290923, -118.224189753)",644000.0,6037186202.0
10291,2016,CA,California,Los Angeles,Census Tract,0644000-06037194101,CrdPrv,8.8,7.9,9.7,"3,091","(34.1114186533, -118.353019949)",644000.0,6037194101.0
10330,2016,CA,California,Los Angeles,Census Tract,0644000-06037189905,CrdPrv,10.3,9.1,11.8,"2,304","(34.1006029984, -118.351588221)",644000.0,6037189905.0
10369,2016,CA,California,Los Angeles,Census Tract,0644000-06037104310,CrdPrv,16.0,14.7,17.2,"4,921","(34.2763731834, -118.429281141)",644000.0,6037104310.0
10376,2016,CA,California,Los Angeles,Census Tract,0644000-06037121010,CrdPrv,13.0,12.0,13.9,"4,989","(34.2233191167, -118.403652533)",644000.0,6037121010.0
10389,2016,CA,California,Los Angeles,Census Tract,0644000-06037262704,CrdPrv,8.3,7.3,9.5,"3,567","(34.0412810803, -118.541509876)",644000.0,6037262704.0
10394,2016,CA,California,Los Angeles,Census Tract,0644000-06037297500,CrdPrv,9.9,9.0,10.8,"5,163","(33.7154409357, -118.300615082)",644000.0,6037297500.0
10448,2016,CA,California,Los Angeles,Census Tract,0644000-06037228600,CrdPrv,19.7,17.7,21.6,"5,049","(34.0036935361, -118.260866052)",644000.0,6037228600.0
10462,2016,CA,California,Los Angeles,Census Tract,0644000-06037211201,CrdPrv,14.9,13.1,16.6,"2,645","(34.0745294389, -118.298469314)",644000.0,6037211201.0
10478,2016,CA,California,Los Angeles,Census Tract,0644000-06037291110,CrdPrv,16.0,14.7,17.3,"3,510","(33.9200911696, -118.28682094)",644000.0,6037291110.0
10480,2016,CA,California,Los Angeles,Census Tract,0644000-06037125320,CrdPrv,13.0,11.8,14.3,"4,843","(34.1666764465, -118.370194424)",644000.0,6037125320.0
10481,2016,CA,California,Los Angeles,Census Tract,0644000-06037208710,CrdPrv,10.1,9.1,11.3,"4,309","(34.0657276229, -118.282541316)",644000.0,6037208710.0
10529,2016,CA,California,Los Angeles,Census Tract,0644000-06037204300,CrdPrv,17.6,15.6,19.5,"4,787","(34.0387492089, -118.207872415)",644000.0,6037204300.0
10573,2016,CA,California,Los Angeles,Census Tract,0644000-06037120010,CrdPrv,14.0,12.3,15.7,"2,844","(34.2178894685, -118.462622713)",644000.0,6037120010.0
10587,2016,CA,California,Los Angeles,Census Tract,0644000-06037239501,CrdPrv,17.3,16.0,18.5,"3,454","(33.9729856851, -118.262892665)",644000.0,6037239501.0
10623,2016,CA,California,Los Angeles,Census Tract,0644000-06037128400,CrdPrv,10.8,9.6,11.9,"4,114","(34.1765493565, -118.458852232)",644000.0,6037128400.0
10657,2016,CA,California,Los Angeles,Census Tract,0644000-06037221303,CrdPrv,17.0,15.5,18.4,"2,551","(34.045382478, -118.308438409)",644000.0,6037221303.0
10689,2016,CA,California,Los Angeles,Census Tract,0644000-06037242100,CrdPrv,23.4,21.6,25.5,"2,714","(33.9453960176, -118.233632906)",644000.0,6037242100.0
10700,2016,CA,California,Los Angeles,Census Tract,0644000-06037119201,CrdPrv,12.8,11.1,14.6,"4,137","(34.2466009423, -118.441346134)",644000.0,6037119201.0
10720,2016,CA,California,Los Angeles,Census Tract,0644000-06037127210,CrdPrv,14.4,13.1,15.8,"5,531","(34.2083416292, -118.45990793)",644000.0,6037127210.0
10725,2016,CA,California,Los Angeles,Census Tract,0644000-06037262303,CrdPrv,7.3,6.4,8.3,"3,290","(34.0660697871, -118.486849236)",644000.0,6037262303.0
10744,2016,CA,California,Los Angeles,Census Tract,0644000-06037134305,CrdPrv,18.9,17.1,20.7,"3,847","(34.2176340224, -118.601695245)",644000.0,6037134305.0
10780,2016,CA,California,Los Angeles,Census Tract,0644000-06037240402,CrdPrv,16.6,15.5,17.8,"3,854","(33.9446892612, -118.285478782)",644000.0,6037240402.0
10859,2016,CA,California,Los Angeles,Census Tract,0644000-06037115401,CrdPrv,12.4,11.4,13.6,"5,776","(34.2248077204, -118.515126989)",644000.0,6037115401.0
10904,2016,CA,California,Los Angeles,Census Tract,0644000-06037218210,CrdPrv,15.6,14.1,17.0,"4,457","(34.0427907418, -118.342305584)",644000.0,6037218210.0
10946,2016,CA,California,Los Angeles,Census Tract,0644000-06037211704,CrdPrv,10.1,9.4,10.9,"3,016","(34.0635114565, -118.311578333)",644000.0,6037211704.0
10962,2016,CA,California,Los Angeles,Census Tract,0644000-06037197500,CrdPrv,11.3,9.9,12.8,"3,889","(34.0729528872, -118.257690417)",644000.0,6037197500.0
11001,2016,CA,California,Los Angeles,Census Tract,0644000-06037189300,CrdPrv,8.1,7.4,8.8,"3,077","(34.1112674147, -118.309314753)",644000.0,6037189300.0
11113,2016,CA,California,Los Angeles,Census Tract,0644000-06037276400,CrdPrv,9.6,8.7,10.7,"4,009","(33.9668882851, -118.409501802)",644000.0,6037276400.0
11132,2016,CA,California,Los Angeles,Census Tract,0644000-06037221304,CrdPrv,15.1,13.6,16.4,"3,319","(34.0453620303, -118.314646074)",644000.0,6037221304.0
11185,2016,CA,California,Los Angeles,Census Tract,0644000-06037297400,CrdPrv,8.7,7.8,9.8,"3,603","(33.72513633, -118.321440082)",644000.0,6037297400.0
11236,2016,CA,California,Los Angeles,Census Tract,0644000-06037109700,CrdPrv,10.8,9.9,11.7,"4,493","(34.2619342354, -118.480888134)",644000.0,6037109700.0
11280,2016,CA,California,Los Angeles,Census Tract,0644000-06037195100,CrdPrv,8.2,7.3,9.2,"4,717","(34.1008247175, -118.266819827)",644000.0,6037195100.0
11288,2016,CA,California,Los Angeles,Census Tract,0644000-06037221302,CrdPrv,15.9,14.9,17.1,"4,403","(34.0417456465, -118.311492073)",644000.0,6037221302.0
11297,2016,CA,California,Los Angeles,Census Tract,0644000-06037203710,CrdPrv,16.9,14.8,18.9,"3,259","(34.0498931974, -118.200932217)",644000.0,6037203710.0
11315,2016,CA,California,Los Angeles,Census Tract,0644000-06037121802,CrdPrv,13.8,12.9,14.8,"3,525","(34.2192113003, -118.391364745)",644000.0,6037121802.0
11317,2016,CA,California,Los Angeles,Census Tract,0644000-06037930401,CrdPrv,9.6,8.7,10.6,"2,471","(34.1678362152, -118.629613453)",644000.0,6037930401.0
11343,2016,CA,California,Los Angeles,Census Tract,0644000-06037294421,CrdPrv,13.9,12.4,15.4,"2,950","(33.7903732202, -118.297566373)",644000.0,6037294421.0
11358,2016,CA,California,Los Angeles,Census Tract,0644000-06037212204,CrdPrv,17.7,15.7,19.5,"3,344","(34.0598252397, -118.286532343)",644000.0,6037212204.0
11373,2016,CA,California,Los Angeles,Census Tract,0644000-06037235100,CrdPrv,10.9,9.9,12.0,"4,520","(33.9852422839, -118.346323822)",644000.0,6037235100.0
11417,2016,CA,California,Los Angeles,Census Tract,0644000-06037122121,CrdPrv,13.5,12.1,14.9,"2,833","(34.2142142026, -118.370555597)",644000.0,6037122121.0
11418,2016,CA,California,Los Angeles,Census Tract,0644000-06037124103,CrdPrv,16.0,14.3,17.6,"2,030","(34.1884918828, -118.383412153)",644000.0,6037124103.0
11448,2016,CA,California,Los Angeles,Census Tract,0644000-06037271702,CrdPrv,8.9,8.2,9.7,"4,134","(34.0255960591, -118.426044739)",644000.0,6037271702.0
11460,2016,CA,California,Los Angeles,Census Tract,0644000-06037143901,CrdPrv,8.2,7.2,9.2,"4,068","(34.1325083703, -118.397392815)",644000.0,6037143901.0
11474,2016,CA,California,Los Angeles,Census Tract,0644000-06037186203,CrdPrv,9.9,9.2,10.7,"2,936","(34.1150031104, -118.215341556)",644000.0,6037186203.0
11485,2016,CA,California,Los Angeles,Census Tract,0644000-06037195803,CrdPrv,12.0,10.6,13.4,"2,603","(34.0818094205, -118.276928428)",644000.0,6037195803.0
11540,2016,CA,California,Los Angeles,Census Tract,0644000-06037106408,CrdPrv,16.3,14.3,18.2,"3,463","(34.3132613231, -118.440077709)",644000.0,6037106408.0
11580,2016,CA,California,Los Angeles,Census Tract,0644000-06037232600,CrdPrv,16.6,15.4,17.8,"6,288","(33.9920923621, -118.297998383)",644000.0,6037232600.0
11588,2016,CA,California,Los Angeles,Census Tract,0644000-06037201200,CrdPrv,14.7,13.0,16.3,"2,519","(34.0887081948, -118.178540629)",644000.0,6037201200.0
11595,2016,CA,California,Los Angeles,Census Tract,0644000-06037231600,CrdPrv,16.9,15.6,18.2,"7,110","(34.0072734015, -118.298031936)",644000.0,6037231600.0
11622,2016,CA,California,Los Angeles,Census Tract,0644000-06037104203,CrdPrv,15.8,14.0,17.6,"5,210","(34.2790581286, -118.41155431)",644000.0,6037104203.0
11648,2016,CA,California,Los Angeles,Census Tract,0644000-06037219800,CrdPrv,16.8,15.1,18.6,"3,310","(34.0299390541, -118.354760033)",644000.0,6037219800.0
11649,2016,CA,California,Los Angeles,Census Tract,0644000-06037191410,CrdPrv,15.3,13.5,17.2,"5,092","(34.0887620579, -118.288116864)",644000.0,6037191410.0
11682,2016,CA,California,Los Angeles,Census Tract,0644000-06037208802,CrdPrv,13.4,11.9,15.0,"2,906","(34.0621454261, -118.278668761)",644000.0,6037208802.0
11782,2016,CA,California,Los Angeles,Census Tract,0644000-06037120104,CrdPrv,15.5,13.8,17.1,"2,310","(34.223962971, -118.449366626)",644000.0,6037120104.0
11796,2016,CA,California,Los Angeles,Census Tract,0644000-06037294900,CrdPrv,16.9,15.1,18.8,"3,265","(33.774870273, -118.277445297)",644000.0,6037294900.0
11833,2016,CA,California,Los Angeles,Census Tract,0644000-06037183702,CrdPrv,11.5,10.3,12.7,"2,802","(34.1054704057, -118.184201655)",644000.0,6037183702.0
11840,2016,CA,California,Los Angeles,Census Tract,0644000-06037134421,CrdPrv,8.7,7.9,9.6,"3,941","(34.2020230909, -118.647139921)",644000.0,6037134421.0
11858,2016,CA,California,Los Angeles,Census Tract,0644000-06037240700,CrdPrv,15.9,14.5,17.3,"6,161","(33.9470153357, -118.259391857)",644000.0,6037240700.0
11876,2016,CA,California,Los Angeles,Census Tract,0644000-06037269602,CrdPrv,13.0,11.7,14.4,"3,252","(34.0432687946, -118.384481944)",644000.0,6037269602.0
